device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Lead Nurturing Consulting,Retail & Consumer Products,Gifts and Florists,2366,1091,1434,1434,2025-12-02
desktop,840,AI Marketing Assistant,Retail & Consumer Products,Gifts and Florists,2126,1218,1420,1420,2025-12-03
desktop,840,Personalized Outreach Software,Retail & Consumer Products,Gifts and Florists,2458,1117,1405,1405,2025-12-03
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Gifts and Florists,2099,1211,1398,1398,2025-12-01
desktop,840,Lead Nurturing Consulting,Retail & Consumer Products,Gifts and Florists,2483,1036,1392,1392,2025-12-04
desktop,840,AI Marketing Assistant,Retail & Consumer Products,Gifts and Florists,1998,1203,1384,1384,2025-12-04
desktop,840,User Onboarding Consulting,Retail & Consumer Products,Gifts and Florists,1912,1161,1382,1382,2025-12-01
desktop,840,Mood Board Creator,Retail & Consumer Products,Gifts and Florists,1905,1214,1382,1382,2025-12-02
desktop,840,E-commerce Campaign Management,Retail & Consumer Products,Gifts and Florists,2359,1148,1379,1379,2025-12-01
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Gifts and Florists,2377,1124,1379,1379,2025-12-02
desktop,840,E-commerce Campaign Management,Retail & Consumer Products,Gifts and Florists,2317,1133,1373,1373,2025-12-02
desktop,840,Omni-Channel Lead Generation,Retail & Consumer Products,Gifts and Florists,2215,1070,1371,1371,2025-12-02
desktop,840,Lead Nurturing Consulting,Retail & Consumer Products,Gifts and Florists,2392,1065,1368,1368,2025-12-03
desktop,840,Lead Nurturing Automation,Retail & Consumer Products,Gifts and Florists,2508,1061,1365,1365,2025-12-03
desktop,840,Personalized Outreach Software,Retail & Consumer Products,Gifts and Florists,2337,1083,1352,1352,2025-12-04
desktop,840,AI Marketing Assistant,Retail & Consumer Products,Gifts and Florists,1961,1170,1351,1351,2025-12-01
desktop,840,Lead Nurturing Automation,Retail & Consumer Products,Gifts and Florists,2514,1015,1349,1349,2025-12-04
desktop,840,Personalized Outreach Software,Retail & Consumer Products,Gifts and Florists,2264,1082,1342,1342,2025-12-01
desktop,840,Conversational Marketing Services,Retail & Consumer Products,Gifts and Florists,2090,1130,1341,1341,2025-12-02
desktop,840,Sales Enablement AI,Retail & Consumer Products,Gifts and Florists,2041,1091,1336,1336,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,Gifts and Florists,1878,1177,1330,1330,2025-12-03
desktop,840,Conversational Marketing Services,Retail & Consumer Products,Gifts and Florists,2118,1110,1328,1328,2025-12-03
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Gifts and Florists,1742,1227,1325,1325,2025-12-05
desktop,840,Sales Enablement AI,Retail & Consumer Products,Gifts and Florists,2136,1059,1323,1323,2025-12-03
desktop,840,Email Automation Consulting,Retail & Consumer Products,Gifts and Florists,2157,1070,1318,1318,2025-12-02
desktop,840,AI Prompts for Marketing,Retail & Consumer Products,Gifts and Florists,1915,1134,1312,1312,2025-12-02
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Gifts and Florists,2359,1089,1311,1311,2025-12-03
desktop,840,E-commerce Campaign Management,Retail & Consumer Products,Gifts and Florists,2310,1086,1307,1307,2025-12-03
desktop,840,Omni-Channel Lead Generation,Retail & Consumer Products,Gifts and Florists,2230,1016,1304,1304,2025-12-04
desktop,840,Mood Board Creator,Retail & Consumer Products,Gifts and Florists,1843,1157,1304,1304,2025-12-04
desktop,840,Lead Nurturing Consulting,Retail & Consumer Products,Gifts and Florists,2319,1009,1301,1301,2025-12-01
desktop,840,Conversational Marketing Services,Retail & Consumer Products,Gifts and Florists,2041,1096,1299,1299,2025-12-04
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Gifts and Florists,1931,1150,1294,1294,2025-12-02
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Gifts and Florists,2135,1065,1289,1289,2025-12-04
desktop,840,Lead Nurturing Automation,Retail & Consumer Products,Gifts and Florists,2407,986,1289,1289,2025-12-01
desktop,840,Sales Enablement AI,Retail & Consumer Products,Gifts and Florists,2088,1033,1289,1289,2025-12-04
desktop,840,Omni-Channel Lead Generation,Retail & Consumer Products,Gifts and Florists,2257,1011,1284,1284,2025-12-03
desktop,840,AI Sales Outreach Platform,Retail & Consumer Products,Gifts and Florists,2265,1011,1280,1280,2025-12-05
desktop,840,Klaviyo Integration,Retail & Consumer Products,Gifts and Florists,2189,1021,1275,1275,2025-12-02
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Gifts and Florists,2148,1044,1275,1275,2025-12-01
desktop,840,Email Automation Consulting,Retail & Consumer Products,Gifts and Florists,2053,1010,1264,1264,2025-12-01
desktop,840,Conversational Marketing Services,Retail & Consumer Products,Gifts and Florists,2044,1047,1260,1260,2025-12-01
desktop,840,AI Prompts for Marketing,Retail & Consumer Products,Gifts and Florists,1831,1091,1260,1260,2025-12-01
desktop,840,all,Technology,Artificial Intelligence,8451,3982,4836,4836,2025-12-01
desktop,840,all,Technology,Artificial Intelligence,8179,3839,4644,4644,2025-12-02
desktop,840,all,Technology,Artificial Intelligence,7736,3812,4565,4565,2025-12-03
desktop,840,all,Technology,Artificial Intelligence,7645,3757,4456,4456,2025-12-04
desktop,840,all,Technology,Artificial Intelligence,6824,3183,3808,3808,2025-12-05
desktop,840,all,Technology,Artificial Intelligence,5935,2797,3320,3320,2025-12-07
desktop,840,all,Technology,Artificial Intelligence,4412,2166,2546,2546,2025-12-06
desktop,840,Generative AI Integration,Technology,Artificial Intelligence,820,501,553,553,2025-12-01
desktop,840,Agentic AI Consulting,Technology,Artificial Intelligence,804,480,539,539,2025-12-04
desktop,840,Agentic AI Consulting,Technology,Artificial Intelligence,824,469,536,536,2025-12-02
desktop,840,AI Prompt Engineering Tools,Technology,Artificial Intelligence,721,475,523,523,2025-12-01
desktop,840,Generative AI Consulting,Technology,Artificial Intelligence,777,460,520,520,2025-12-02
desktop,840,AI Prompt Engineering Tools,Technology,Artificial Intelligence,684,467,520,520,2025-12-03
desktop,840,Agentic AI Consulting,Technology,Artificial Intelligence,745,455,518,518,2025-12-03
desktop,840,Generative AI Consulting,Technology,Artificial Intelligence,708,454,517,517,2025-12-03
desktop,840,AI Prompt Engineering Tools,Technology,Artificial Intelligence,737,464,514,514,2025-12-02
desktop,840,AI Prompt Engineering Tools,Technology,Artificial Intelligence,726,469,513,513,2025-12-04
desktop,840,Generative AI Consulting,Technology,Artificial Intelligence,748,454,512,512,2025-12-01
desktop,840,Generative AI Integration,Technology,Artificial Intelligence,760,444,508,508,2025-12-02
desktop,840,Generative AI Consulting,Technology,Artificial Intelligence,743,460,505,505,2025-12-04
desktop,840,Agentic AI Consulting,Technology,Artificial Intelligence,744,453,504,504,2025-12-01
desktop,840,Generative AI Workflows,Technology,Artificial Intelligence,742,437,501,501,2025-12-01
desktop,840,Prompt Engineering Tools,Technology,Artificial Intelligence,676,442,482,482,2025-12-04
desktop,840,AI Prompt Engineering Tools,Technology,Artificial Intelligence,632,441,481,481,2025-12-05
desktop,840,Generative AI Workflows,Technology,Artificial Intelligence,733,413,475,475,2025-12-02
desktop,840,Large Language Model (LLM) Consulting,Technology,Artificial Intelligence,710,428,472,472,2025-12-01
desktop,840,Generative AI Integration,Technology,Artificial Intelligence,664,419,471,471,2025-12-03
desktop,840,Prompt Engineering Tools,Technology,Artificial Intelligence,651,420,463,463,2025-12-02
desktop,840,Generative AI Assistants,Technology,Artificial Intelligence,674,404,454,454,2025-12-01
desktop,840,Large Language Model (LLM) Consulting,Technology,Artificial Intelligence,703,393,453,453,2025-12-02
desktop,840,Large Language Model (LLM) Consulting,Technology,Artificial Intelligence,643,413,453,453,2025-12-04
desktop,840,Prompt Engineering Tools,Technology,Artificial Intelligence,609,409,451,451,2025-12-03
desktop,840,Generative AI Integration,Technology,Artificial Intelligence,660,410,451,451,2025-12-04
desktop,840,Prompt Engineering Tools,Technology,Artificial Intelligence,615,410,449,449,2025-12-01
desktop,840,LLM Operations (LLMOps),Technology,Artificial Intelligence,701,384,447,447,2025-12-02
desktop,840,Generative AI Consulting,Technology,Artificial Intelligence,685,404,442,442,2025-12-05
desktop,840,Agentic AI Consulting,Technology,Artificial Intelligence,702,390,442,442,2025-12-05
desktop,840,Generative AI Assistants,Technology,Artificial Intelligence,691,389,440,440,2025-12-02
desktop,840,Responsible AI Consulting,Technology,Artificial Intelligence,613,380,434,434,2025-12-03
desktop,840,Generative AI Workflows,Technology,Artificial Intelligence,604,374,434,434,2025-12-03
desktop,840,Large Language Model (LLM) Integration,Technology,Artificial Intelligence,651,375,432,432,2025-12-01
desktop,840,Large Language Model (LLM) Consulting,Technology,Artificial Intelligence,610,375,431,431,2025-12-03
desktop,840,Responsible AI Consulting,Technology,Artificial Intelligence,691,378,430,430,2025-12-01
desktop,840,Fractional Chief AI Officer Services,Technology,Artificial Intelligence,638,387,429,429,2025-12-01
desktop,840,Generative AI Guides,Technology,Artificial Intelligence,591,401,429,429,2025-12-01
desktop,840,Fractional Chief AI Officer Services,Technology,Artificial Intelligence,658,384,428,428,2025-12-02
desktop,840,Large Language Model (LLM) Integration,Technology,Artificial Intelligence,680,365,427,427,2025-12-02
desktop,840,Prompt Engineering Tools,Technology,Artificial Intelligence,590,398,427,427,2025-12-05
desktop,840,Human-Centered AI Consulting,Technology,Artificial Intelligence,673,373,425,425,2025-12-01
desktop,840,Prompt Engineering Guides,Technology,Artificial Intelligence,554,370,414,414,2025-12-01
desktop,840,LLM Operations (LLMOps),Technology,Artificial Intelligence,656,362,411,411,2025-12-01
desktop,840,Responsible AI Consulting,Technology,Artificial Intelligence,590,367,408,408,2025-12-04
desktop,840,Generative AI Assistants,Technology,Artificial Intelligence,583,350,407,407,2025-12-03
desktop,840,Generative AI Engineering,Technology,Artificial Intelligence,600,363,407,407,2025-12-01
desktop,840,Generative AI Integration,Technology,Artificial Intelligence,629,367,404,404,2025-12-05
desktop,840,Prompt Engineering Guides,Technology,Artificial Intelligence,569,359,402,402,2025-12-02
desktop,840,Responsible AI Consulting,Technology,Artificial Intelligence,639,357,402,402,2025-12-02
desktop,840,Generative AI Workflows,Technology,Artificial Intelligence,575,369,399,399,2025-12-04
desktop,840,Human-Centered AI Consulting,Technology,Artificial Intelligence,573,346,397,397,2025-12-03
desktop,840,LLM Operations (LLMOps),Technology,Artificial Intelligence,588,346,397,397,2025-12-04
desktop,840,Large Language Model (LLM) Integration,Technology,Artificial Intelligence,598,359,396,396,2025-12-04
desktop,840,Human-Centered AI Consulting,Technology,Artificial Intelligence,641,343,396,396,2025-12-02
desktop,840,Large Language Model (LLM) Consulting,Technology,Artificial Intelligence,606,357,396,396,2025-12-05
desktop,840,Generative AI Guides,Technology,Artificial Intelligence,555,368,395,395,2025-12-02
desktop,840,Generative AI Agents,Technology,Artificial Intelligence,593,348,393,393,2025-12-02
desktop,840,Fractional Chief AI Officer Services,Technology,Artificial Intelligence,584,355,393,393,2025-12-04
desktop,840,Generative AI Agents,Technology,Artificial Intelligence,587,353,392,392,2025-12-01
desktop,840,AI Workflow Consulting,Technology,Artificial Intelligence,579,345,390,390,2025-12-01
desktop,840,Large Language Model (LLM) Integration,Technology,Artificial Intelligence,578,333,390,390,2025-12-03
desktop,840,Generative AI Engineering,Technology,Artificial Intelligence,623,329,387,387,2025-12-02
desktop,840,Prompt Engineering Guides,Technology,Artificial Intelligence,551,357,381,381,2025-12-04
desktop,840,Fractional Chief AI Officer Services,Technology,Artificial Intelligence,549,344,381,381,2025-12-05
desktop,840,Generative AI Guides,Technology,Artificial Intelligence,488,344,379,379,2025-12-03
desktop,840,AI Strategy & Roadmapping,Technology,Artificial Intelligence,548,341,379,379,2025-12-04
desktop,840,LLM Operations (LLMOps),Technology,Artificial Intelligence,582,342,377,377,2025-12-05
desktop,840,LLM Operations (LLMOps),Technology,Artificial Intelligence,560,325,377,377,2025-12-03
desktop,840,AI Workflow Consulting,Technology,Artificial Intelligence,574,345,374,374,2025-12-04
desktop,840,Fractional Chief AI Officer Services,Technology,Artificial Intelligence,524,344,373,373,2025-12-03
desktop,840,Generative AI Workflows,Technology,Artificial Intelligence,579,339,372,372,2025-12-05
desktop,840,Large Language Model (LLM) Integration,Technology,Artificial Intelligence,557,343,371,371,2025-12-05
desktop,840,AI Workflow Consulting,Technology,Artificial Intelligence,579,327,370,370,2025-12-02
desktop,840,Human-Centered AI Consulting,Technology,Artificial Intelligence,555,342,369,369,2025-12-04
desktop,840,AI Strategy & Roadmapping,Technology,Artificial Intelligence,523,330,368,368,2025-12-03
desktop,840,Data Analytics & AI Consulting,Technology,Artificial Intelligence,565,310,365,365,2025-12-02
desktop,840,Generative AI Assistants,Technology,Artificial Intelligence,545,339,364,364,2025-12-04
desktop,840,AI Prompt Engineering Training,Technology,Artificial Intelligence,530,318,362,362,2025-12-01
desktop,840,AI Strategy & Consulting,Technology,Artificial Intelligence,524,322,361,361,2025-12-04
desktop,840,AI Strategy & Roadmapping,Technology,Artificial Intelligence,511,329,361,361,2025-12-01
desktop,840,AI Content Assistant,Technology,Artificial Intelligence,455,343,360,360,2025-12-01
desktop,840,Generative AI Assistants,Technology,Artificial Intelligence,520,332,359,359,2025-12-05
desktop,840,AI Strategy & Roadmapping,Technology,Artificial Intelligence,545,311,358,358,2025-12-02
desktop,840,Prompt Engineering Guides,Technology,Artificial Intelligence,476,321,358,358,2025-12-03
desktop,840,AI Strategy & Consulting,Technology,Artificial Intelligence,513,319,358,358,2025-12-03
desktop,840,AI Copilots,Technology,Artificial Intelligence,502,327,357,357,2025-12-01
desktop,840,Agentic Workflows,Technology,Artificial Intelligence,522,315,356,356,2025-12-01
desktop,840,LLM Analytics,Technology,Artificial Intelligence,510,324,356,356,2025-12-02
desktop,840,AI Strategy & Consulting,Technology,Artificial Intelligence,553,307,356,356,2025-12-02
desktop,840,AI Prompt Engineering Training,Technology,Artificial Intelligence,506,302,355,355,2025-12-02
desktop,840,LLM Workflows,Technology,Artificial Intelligence,524,313,354,354,2025-12-02
desktop,840,Prompt Engineering Guides,Technology,Artificial Intelligence,486,333,354,354,2025-12-05
